"Aggregated: Asset Unique ID","Aggregated: Adapter Connections","Aggregated: Preferred Host Name","Aggregated: Installed Software: Software Name","Aggregated: Installed Software: Software Version","Aggregated: Installed Software: End of Life","Aggregated: Installed Software: End Of Support Date","Aggregated: Preferred IPs","Aggregated: Preferred MAC Address","Aggregated: Preferred OS: Type and Distribution"
"fbb8474e76112b1fd302a93155d1f7c1","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHWUXVRPBD02","postfix","2.10.1","2017-02-28 00:00:00","","10.119.111.124
10.59.201.9","00:50:56:86:71:DD
00:50:56:86:A5:12","Linux Red Hat 7.9"
"fbb8474e76112b1fd302a93155d1f7c1","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHWUXVRPBD02","php-gd
php","7.3.33","2021-12-06 00:00:00","2020-12-06 00:00:00","10.119.111.124
10.59.201.9","00:50:56:86:71:DD
00:50:56:86:A5:12","Linux Red Hat 7.9"
"6fc970d9637325518f37ea0fa01ca400","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHWADMRPBD01","python","2.7.5","2020-01-01 00:00:00","","10.119.111.57
10.59.201.164","00:50:56:86:25:04
00:50:56:86:EA:0A","Linux Red Hat 7.9"
"6fc970d9637325518f37ea0fa01ca400","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHWADMRPBD01","postfix","2.10.1","2017-02-28 00:00:00","","10.119.111.57
10.59.201.164","00:50:56:86:25:04
00:50:56:86:EA:0A","Linux Red Hat 7.9"
"0bf57a6451e4cb9184284cf6cd6c39c8","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWABESRAP02","python","2.7.5","2020-01-01 00:00:00","","10.59.158.220","00:50:56:86:37:B9","Linux Red Hat 7.7"
"0bf57a6451e4cb9184284cf6cd6c39c8","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWABESRAP02","postfix","2.10.1","2017-02-28 00:00:00","","10.59.158.220","00:50:56:86:37:B9","Linux Red Hat 7.7"
"65f35f0dabeb65125900af62eb474ba1","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWREMEPDB001","python","2.7.5","2020-01-01 00:00:00","","10.191.49.11
10.191.49.13
10.191.49.7
10.191.49.9
172.16.36.60","00:50:56:86:35:82
00:50:56:86:3F:8E","Linux Red Hat 7.7"
"65f35f0dabeb65125900af62eb474ba1","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWREMEPDB001","postfix","2.10.1","2017-02-28 00:00:00","","10.191.49.11
10.191.49.13
10.191.49.7
10.191.49.9
172.16.36.60","00:50:56:86:35:82
00:50:56:86:3F:8E","Linux Red Hat 7.7"
"71881205406d8a9a842e26be1e129313","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","UXV2CFDP01.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.191.209.74","00:50:56:86:97:1D","Linux Red Hat 7.4"
"71881205406d8a9a842e26be1e129313","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","UXV2CFDP01.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.191.209.74","00:50:56:86:97:1D","Linux Red Hat 7.4"
"4f27cc7817ed45a9c9a3517db5c75161","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","SFIMEP07","postfix","2.6.6","2013-02-11 00:00:00","","10.191.148.77","00:50:56:99:4F:98","Linux Red Hat 6.2"
"4f27cc7817ed45a9c9a3517db5c75161","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","SFIMEP07","python","2.6.6","2013-10-29 00:00:00","","10.191.148.77","00:50:56:99:4F:98","Linux Red Hat 6.2"
"af70c268f3dbba8abb0a443e6a042d2e","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVVM115","python","2.7.5","2020-01-01 00:00:00","","10.119.154.143
100.127.4.107
192.168.11.143","00:50:56:8B:55:0A
00:50:56:B5:48:7B
00:50:56:B5:6D:06","Linux Red Hat 7.9"
"af70c268f3dbba8abb0a443e6a042d2e","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVVM115","postfix","2.10.1","2017-02-28 00:00:00","","10.119.154.143
100.127.4.107
192.168.11.143","00:50:56:8B:55:0A
00:50:56:B5:48:7B
00:50:56:B5:6D:06","Linux Red Hat 7.9"
"af70c268f3dbba8abb0a443e6a042d2e","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVVM115","qt","4.8.7","2015-12-31 00:00:00","","10.119.154.143
100.127.4.107
192.168.11.143","00:50:56:8B:55:0A
00:50:56:B5:48:7B
00:50:56:B5:6D:06","Linux Red Hat 7.9"
"af70c268f3dbba8abb0a443e6a042d2e","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVVM115","firefox","102.7.0","2023-09-26 00:00:00","","10.119.154.143
100.127.4.107
192.168.11.143","00:50:56:8B:55:0A
00:50:56:B5:48:7B
00:50:56:B5:6D:06","Linux Red Hat 7.9"
"be328654696d165e7b1d727d67ea5b5a","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
network_scanner_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVBIDMCBD01","python","2.7.5","2020-01-01 00:00:00","","10.119.154.192","00:50:56:8F:35:C3","Linux Red Hat 7.2"
"be328654696d165e7b1d727d67ea5b5a","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
network_scanner_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVBIDMCBD01","postfix","2.10.1","2017-02-28 00:00:00","","10.119.154.192","00:50:56:8F:35:C3","Linux Red Hat 7.2"
"dcfe6f67b4eab564a45415f99517a55e","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1FWK01","openssl","1.0.2","2019-12-31 00:00:00","","192.168.32.123","FA:16:3E:45:26:C1","Linux Red Hat 7.9"
"dcfe6f67b4eab564a45415f99517a55e","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1FWK01","log4j","1.2.17","2015-10-15 00:00:00","","192.168.32.123","FA:16:3E:45:26:C1","Linux Red Hat 7.9"
"dcfe6f67b4eab564a45415f99517a55e","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1FWK01","python","2.7.5","2020-01-01 00:00:00","","192.168.32.123","FA:16:3E:45:26:C1","Linux Red Hat 7.9"
"dcfe6f67b4eab564a45415f99517a55e","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1FWK01","postfix","2.10.1","2017-02-28 00:00:00","","192.168.32.123","FA:16:3E:45:26:C1","Linux Red Hat 7.9"
"dcfe6f67b4eab564a45415f99517a55e","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1FWK01","python3","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","192.168.32.123","FA:16:3E:45:26:C1","Linux Red Hat 7.9"
"dcfe6f67b4eab564a45415f99517a55e","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1FWK01","qt","4.8.7","2015-12-31 00:00:00","","192.168.32.123","FA:16:3E:45:26:C1","Linux Red Hat 7.9"
"dcfe6f67b4eab564a45415f99517a55e","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1FWK01","mariadb","5.5.68","2020-04-11 00:00:00","","192.168.32.123","FA:16:3E:45:26:C1","Linux Red Hat 7.9"
"dcfe6f67b4eab564a45415f99517a55e","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1FWK01","firefox","102.13.0","2023-09-26 00:00:00","","192.168.32.123","FA:16:3E:45:26:C1","Linux Red Hat 7.9"
"dcfe6f67b4eab564a45415f99517a55e","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1FWK01","tomcat","7.0.76","2021-03-31 00:00:00","","192.168.32.123","FA:16:3E:45:26:C1","Linux Red Hat 7.9"
"6c72f203f03c98a78201f61746112018","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1AWL01","log4j","1.2.17","2015-10-15 00:00:00","","192.168.32.121","FA:16:3E:0A:D9:C7","Linux Red Hat 7.9"
"6c72f203f03c98a78201f61746112018","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1AWL01","python","2.7.5","2020-01-01 00:00:00","","192.168.32.121","FA:16:3E:0A:D9:C7","Linux Red Hat 7.9"
"6c72f203f03c98a78201f61746112018","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1AWL01","postfix","2.10.1","2017-02-28 00:00:00","","192.168.32.121","FA:16:3E:0A:D9:C7","Linux Red Hat 7.9"
"6c72f203f03c98a78201f61746112018","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1AWL01","python3","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","192.168.32.121","FA:16:3E:0A:D9:C7","Linux Red Hat 7.9"
"6c72f203f03c98a78201f61746112018","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1AWL01","qt","4.8.7","2015-12-31 00:00:00","","192.168.32.121","FA:16:3E:0A:D9:C7","Linux Red Hat 7.9"
"6c72f203f03c98a78201f61746112018","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1AWL01","mariadb","5.5.68","2020-04-11 00:00:00","","192.168.32.121","FA:16:3E:0A:D9:C7","Linux Red Hat 7.9"
"6c72f203f03c98a78201f61746112018","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1AWL01","tomcat","7.0.76","2021-03-31 00:00:00","","192.168.32.121","FA:16:3E:0A:D9:C7","Linux Red Hat 7.9"
"6c72f203f03c98a78201f61746112018","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWOTA1AWL01","firefox","102.14.0","2023-09-26 00:00:00","","192.168.32.121","FA:16:3E:0A:D9:C7","Linux Red Hat 7.9"
"b98e0b0975a4a3e1abec2e184b77e768","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPPORRPWS02","python","2.7.5","2020-01-01 00:00:00","","10.191.143.183","00:50:56:86:32:76","Linux Red Hat 7.7"
"b98e0b0975a4a3e1abec2e184b77e768","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPPORRPWS02","postfix","2.10.1","2017-02-28 00:00:00","","10.191.143.183","00:50:56:86:32:76","Linux Red Hat 7.7"
"b6dc86c1711be2ad0099ff634268fb9f","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPBESRPWS03","python","2.7.5","2020-01-01 00:00:00","","10.191.143.217","00:50:56:86:DC:0D","Linux Red Hat 7.7"
"b6dc86c1711be2ad0099ff634268fb9f","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPBESRPWS03","postfix","2.10.1","2017-02-28 00:00:00","","10.191.143.217","00:50:56:86:DC:0D","Linux Red Hat 7.7"
"a75090e1785511578762283ea8cfde2d","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWMECAPAP001","python","2.7.5","2020-01-01 00:00:00","","10.119.79.158","00:50:56:86:A3:50","Linux Red Hat 7.7"
"a75090e1785511578762283ea8cfde2d","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWMECAPAP001","postfix","2.10.1","2017-02-28 00:00:00","","10.119.79.158","00:50:56:86:A3:50","Linux Red Hat 7.7"
"a75090e1785511578762283ea8cfde2d","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWMECAPAP001","jdk-20","20.0.2","2023-09-19 00:00:00","","10.119.79.158","00:50:56:86:A3:50","Linux Red Hat 7.7"
"db05f3e093c66740b36a403a06a7da01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPSINRPBD01","python","2.7.5","2020-01-01 00:00:00","","10.191.143.250","00:50:56:86:6A:3F","Linux Red Hat 7.7"
"db05f3e093c66740b36a403a06a7da01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPSINRPBD01","postfix","2.10.1","2017-02-28 00:00:00","","10.191.143.250","00:50:56:86:6A:3F","Linux Red Hat 7.7"
"ca42083cf9921d8a182aaa0299174827","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
deep_security_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVVM120","python","2.7.5","2020-01-01 00:00:00","","10.119.154.153
136.1.1.226
192.168.32.1
192.168.33.1","00:50:56:8B:1B:A6
00:50:56:8B:22:7B
00:50:56:8B:39:AE
00:50:56:8B:7A:6B","Linux Red Hat 7"
"ca42083cf9921d8a182aaa0299174827","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
deep_security_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVVM120","postfix","2.10.1","2017-02-28 00:00:00","","10.119.154.153
136.1.1.226
192.168.32.1
192.168.33.1","00:50:56:8B:1B:A6
00:50:56:8B:22:7B
00:50:56:8B:39:AE
00:50:56:8B:7A:6B","Linux Red Hat 7"
"4c67a7fa74aeff30af237a5dfda01f41","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPAP04","python","2.7.5","2020-01-01 00:00:00","","10.191.211.70","00:50:56:86:CB:D1","Linux Red Hat 7.7"
"4c67a7fa74aeff30af237a5dfda01f41","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPAP04","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.70","00:50:56:86:CB:D1","Linux Red Hat 7.7"
"6adee7a2048198d21a88a5826ececdd7","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPWS03","python","2.7.5","2020-01-01 00:00:00","","10.191.211.75","00:50:56:86:57:30","Linux Red Hat 7.7"
"6adee7a2048198d21a88a5826ececdd7","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPWS03","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.75","00:50:56:86:57:30","Linux Red Hat 7.7"
"aff46c86ea8be7bab0e7719cc586b8a9","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWMWASPAP009","python","2.7.5","2020-01-01 00:00:00","","10.119.79.128","00:50:56:86:D2:74","Linux Red Hat 7.9"
"aff46c86ea8be7bab0e7719cc586b8a9","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWMWASPAP009","postfix","2.10.1","2017-02-28 00:00:00","","10.119.79.128","00:50:56:86:D2:74","Linux Red Hat 7.9"
"127b7aa4b7aff8ceb8ccc5058ad01e7d","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPAP05","python","2.7.5","2020-01-01 00:00:00","","10.191.211.71","00:50:56:86:58:34","Linux Red Hat 7.7"
"127b7aa4b7aff8ceb8ccc5058ad01e7d","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPAP05","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.71","00:50:56:86:58:34","Linux Red Hat 7.7"
"d387f4c168a4ac2b14a787742b5bee72","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPAP02","python","2.7.5","2020-01-01 00:00:00","","10.191.211.68","00:50:56:86:E5:C7","Linux Red Hat 7.7"
"d387f4c168a4ac2b14a787742b5bee72","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPAP02","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.68","00:50:56:86:E5:C7","Linux Red Hat 7.7"
"09afbbdf3638b1ae6b8db4f63e1e7c95","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWRCSRPAP01","python","2.7.5","2020-01-01 00:00:00","","10.119.79.177
100.127.4.151","00:50:56:86:43:85
00:50:56:86:B3:41","Linux Red Hat 7.9"
"09afbbdf3638b1ae6b8db4f63e1e7c95","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWRCSRPAP01","postfix","2.10.1","2017-02-28 00:00:00","","10.119.79.177
100.127.4.151","00:50:56:86:43:85
00:50:56:86:B3:41","Linux Red Hat 7.9"
"45d8c6cef5cfc6ffe77325b465a6d5d7","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWMASVPAP001","python","2.7.5","2020-01-01 00:00:00","","10.119.79.49","00:50:56:86:89:97
02:42:2A:F7:72:6B","Linux Red Hat 7.7"
"45d8c6cef5cfc6ffe77325b465a6d5d7","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWMASVPAP001","postfix","2.10.1","2017-02-28 00:00:00","","10.119.79.49","00:50:56:86:89:97
02:42:2A:F7:72:6B","Linux Red Hat 7.7"
"45d8c6cef5cfc6ffe77325b465a6d5d7","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nessus_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWMASVPAP001","nodejs","12.9.1","2022-04-30 00:00:00","2020-10-20 00:00:00","10.119.79.49","00:50:56:86:89:97
02:42:2A:F7:72:6B","Linux Red Hat 7.7"
"10a079ac0edc3cc95d3ac029dd98db50","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVVM73","postfix","2.6.6","2013-02-11 00:00:00","","10.119.154.78
10.119.154.79
135.1.0.45
135.1.0.5
192.168.72.78
192.168.72.79","00:50:56:8B:34:C1
00:50:56:8B:36:F7
00:50:56:8B:56:9B","Linux Red Hat 6.4"
"10a079ac0edc3cc95d3ac029dd98db50","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVVM73","python","2.6.6","2013-10-29 00:00:00","","10.119.154.78
10.119.154.79
135.1.0.45
135.1.0.5
192.168.72.78
192.168.72.79","00:50:56:8B:34:C1
00:50:56:8B:36:F7
00:50:56:8B:56:9B","Linux Red Hat 6.4"
"32dbce1de735ce5f916c18139e2f7d34","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWHPORPAP08.TELCEL.COM","python","2.7.5","2020-01-01 00:00:00","","10.119.79.97","00:50:56:86:AC:0C","Linux Red Hat 7.9"
"32dbce1de735ce5f916c18139e2f7d34","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWHPORPAP08.TELCEL.COM","postfix","2.10.1","2017-02-28 00:00:00","","10.119.79.97","00:50:56:86:AC:0C","Linux Red Hat 7.9"
"32dbce1de735ce5f916c18139e2f7d34","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWHPORPAP08.TELCEL.COM","firefox","91.11.0","2022-09-20 00:00:00","","10.119.79.97","00:50:56:86:AC:0C","Linux Red Hat 7.9"
"ccba1abd59a1faaf9dbce10ca9fcf4ba","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWMECAPAP002","python","2.7.5","2020-01-01 00:00:00","","10.119.79.159","00:50:56:86:FA:34","Linux Red Hat 7.7"
"ccba1abd59a1faaf9dbce10ca9fcf4ba","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWMECAPAP002","postfix","2.10.1","2017-02-28 00:00:00","","10.119.79.159","00:50:56:86:FA:34","Linux Red Hat 7.7"
"fe0ddb925b8ebc01e8364877c64aa638","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWRCSRPAP02","python","2.7.5","2020-01-01 00:00:00","","10.119.79.178
100.127.4.152","00:50:56:86:69:3A
00:50:56:86:E8:2F","Linux Red Hat 7.9"
"fe0ddb925b8ebc01e8364877c64aa638","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWRCSRPAP02","postfix","2.10.1","2017-02-28 00:00:00","","10.119.79.178
100.127.4.152","00:50:56:86:69:3A
00:50:56:86:E8:2F","Linux Red Hat 7.9"
"13e484696373fc746fc4148b3444b55d","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPAP06","python","2.7.5","2020-01-01 00:00:00","","10.191.211.72","00:50:56:86:AE:AB","Linux Red Hat 7.7"
"13e484696373fc746fc4148b3444b55d","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHPNGARPAP06","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.72","00:50:56:86:AE:AB","Linux Red Hat 7.7"
"c01d233ccc7c4af11b1c4f5ddd5362ef","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVVM72","postfix","2.6.6","2013-02-11 00:00:00","","10.119.154.76
10.119.154.77
10.119.154.80
135.1.0.4
192.168.72.76
192.168.72.77","00:50:56:8B:3C:5D
00:50:56:8B:64:01
00:50:56:8B:7C:35","Linux Red Hat 6.4"
